id_hospital;nome_hospital;codigo_municipio;nome_municipio_hospital;uf_hospital;estado_hospital;latitude_hospital;longitude_hospital;leitos_totais;leitos_sus;leitos_nao_sus;tipo_unidade;nivel_hierarquico;natureza_juridica;porte_hospitalar;alta_complexidade;percentual_sus
7309899;Hospital CNES 7309899;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;93;93;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
7320175;Hospital CNES 7320175;355020;São Miguel Arcanjo;SP;Sao Paulo;-23,8782;-47,9935;959;959;0;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
7343256;Hospital CNES 7343256;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;120;120;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
7352980;Hospital CNES 7352980;350320;Araraquara;SP;Sao Paulo;-21,7845;-48,178;108;0;108;07;;2062;Medio Porte;Baixa/Media Complexidade;0,0
7357079;Hospital CNES 7357079;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1212;0;1212;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7357192;Hospital CNES 7357192;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;108;0;108;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
7368704;Hospital CNES 7368704;355400;Tatuí;SP;Sao Paulo;-23,3487;-47,8461;587;0;587;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
7371349;Hospital CNES 7371349;355100;São Vicente;SP;Sao Paulo;-23,9574;-46,3883;717;636;81;05;;1244;Grande Porte;Baixa/Media Complexidade;88,7
7373465;Hospital CNES 7373465;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;3192;3192;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7378394;Hospital CNES 7378394;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;24;24;0;62;;1031;Pequeno Porte;Baixa/Media Complexidade;100,0
7385978;Hospital CNES 7385978;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;72;72;0;62;;3999;Medio Porte;Baixa/Media Complexidade;100,0
7390157;Hospital CNES 7390157;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1440;0;1440;62;;3999;Grande Porte;Baixa/Media Complexidade;0,0
7400926;Hospital CNES 7400926;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;1356;864;492;07;;3069;Grande Porte;Baixa/Media Complexidade;63,72
7420595;Hospital CNES 7420595;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;372;372;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7435568;Hospital CNES 7435568;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;120;0;120;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
7448465;Hospital CNES 7448465;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;840;0;840;62;;2240;Grande Porte;Baixa/Media Complexidade;0,0
7451229;Hospital CNES 7451229;351550;Fernandópolis;SP;Sao Paulo;-20,2806;-50,2471;60;0;60;62;;3069;Medio Porte;Baixa/Media Complexidade;0,0
7463030;Hospital CNES 7463030;350760;Bragança Paulista;SP;Sao Paulo;-22,9527;-46,5419;228;228;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7469926;Hospital CNES 7469926;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;180;0;180;62;;2240;Grande Porte;Baixa/Media Complexidade;0,0
7473702;Hospital CNES 7473702;353060;Mogi das Cruzes;SP;Sao Paulo;-23,5208;-46,1854;878;878;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7494068;Hospital CNES 7494068;352310;Itaquaquecetuba;SP;Sao Paulo;-23,4835;-46,3457;180;180;0;73;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7496117;Hospital CNES 7496117;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;108;108;0;62;;1023;Medio Porte;Baixa/Media Complexidade;100,0
7497857;Hospital CNES 7497857;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;96;96;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
7504160;Hospital CNES 7504160;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;96;96;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
7515782;Hospital CNES 7515782;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;84;0;84;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
7544529;Hospital CNES 7544529;351870;Guarujá;SP;Sao Paulo;-23,9888;-46,258;548;548;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
7547439;Hospital CNES 7547439;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;384;0;384;62;;3999;Grande Porte;Baixa/Media Complexidade;0,0
7561369;Hospital CNES 7561369;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;120;0;120;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
7564902;Hospital CNES 7564902;350320;Araraquara;SP;Sao Paulo;-21,7845;-48,178;420;0;420;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
7568428;Hospital CNES 7568428;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;72;0;72;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
7572468;Hospital CNES 7572468;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;24;24;0;62;;3999;Pequeno Porte;Baixa/Media Complexidade;100,0
7573162;Hospital CNES 7573162;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;1668;1614;54;05;;1023;Grande Porte;Baixa/Media Complexidade;96,76
7576692;Hospital CNES 7576692;350600;Bauru;SP;Sao Paulo;-22,3246;-49,0871;96;0;96;70;;1244;Medio Porte;Baixa/Media Complexidade;0,0
7580770;Hospital CNES 7580770;350900;Caieiras;SP;Sao Paulo;-23,3607;-46,7397;648;648;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
7582242;Hospital CNES 7582242;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;24;0;24;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
7593643;Hospital CNES 7593643;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2052;0;2052;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7602227;Hospital CNES 7602227;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;660;0;660;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7603274;Hospital CNES 7603274;352170;Itaberá;SP;Sao Paulo;-23,8638;-49,14;228;228;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7612990;Hospital CNES 7612990;350750;Botucatu;SP;Sao Paulo;-22,8837;-48,4437;1248;0;1248;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
7615280;Hospital CNES 7615280;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;747;399;348;05;;3999;Grande Porte;Baixa/Media Complexidade;53,41
7622244;Hospital CNES 7622244;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;180;0;180;07;;2240;Grande Porte;Baixa/Media Complexidade;0,0
7644167;Hospital CNES 7644167;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;512;0;512;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7658079;Hospital CNES 7658079;355645;Vargem Grande Paulista;SP;Sao Paulo;-23,5993;-47,022;280;0;280;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7665512;Hospital CNES 7665512;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;12;0;12;36;;2062;Micro Porte;Baixa/Media Complexidade;0,0
7667965;Hospital CNES 7667965;350900;Caieiras;SP;Sao Paulo;-23,3607;-46,7397;120;0;120;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
7676484;Hospital CNES 7676484;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;4438;0;4438;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7682581;Hospital CNES 7682581;353440;Osasco;SP;Sao Paulo;-23,5324;-46,7916;480;480;0;20;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7696981;Hospital CNES 7696981;351130;Cedral;SP;Sao Paulo;-20,9009;-49,2664;360;0;360;15;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7701810;Hospital CNES 7701810;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;68;0;68;05;;2143;Medio Porte;Baixa/Media Complexidade;0,0
7706502;Hospital CNES 7706502;350290;Araçoiaba da Serra;SP;Sao Paulo;-23,5029;-47,6166;1944;0;1944;62;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7709641;Hospital CNES 7709641;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;60;60;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
7711980;Hospital CNES 7711980;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2244;2136;108;05;;1031;Grande Porte;Baixa/Media Complexidade;95,19
7712308;Hospital CNES 7712308;350850;Caçapava;SP;Sao Paulo;-23,0992;-45,7076;960;960;0;36;;3999;Grande Porte;Baixa/Media Complexidade;100,0
7718136;Hospital CNES 7718136;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;204;0;204;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7726155;Hospital CNES 7726155;351050;Caraguatatuba;SP;Sao Paulo;-23,6125;-45,4125;120;0;120;05;;2143;Medio Porte;Baixa/Media Complexidade;0,0
7755333;Hospital CNES 7755333;353800;Pindamonhangaba;SP;Sao Paulo;-22,9246;-45,4613;1212;0;1212;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
7769105;Hospital CNES 7769105;350900;Caieiras;SP;Sao Paulo;-23,3607;-46,7397;60;0;60;36;;2054;Medio Porte;Baixa/Media Complexidade;0,0
7778317;Hospital CNES 7778317;351500;Embu das Artes;SP;Sao Paulo;-23,6437;-46,8579;15;0;15;07;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
7798121;Hospital CNES 7798121;352340;Itatiba;SP;Sao Paulo;-23,0035;-46,8464;84;0;84;36;;2143;Medio Porte;Baixa/Media Complexidade;0,0
7806116;Hospital CNES 7806116;352310;Itaquaquecetuba;SP;Sao Paulo;-23,4835;-46,3457;72;0;72;73;;1244;Medio Porte;Baixa/Media Complexidade;0,0
7811535;Hospital CNES 7811535;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;96;96;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
7822421;Hospital CNES 7822421;353710;Pedreira;SP;Sao Paulo;-22,7413;-46,8948;588;588;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7823940;Hospital CNES 7823940;354910;São João da Boa Vista;SP;Sao Paulo;-21,9707;-46,7944;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
7825757;Hospital CNES 7825757;353870;Piracicaba;SP;Sao Paulo;-22,7338;-47,6476;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
7830475;Hospital CNES 7830475;353060;Mogi das Cruzes;SP;Sao Paulo;-23,5208;-46,1854;180;0;180;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
7838530;Hospital CNES 7838530;353060;Mogi das Cruzes;SP;Sao Paulo;-23,5208;-46,1854;1308;0;1308;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7849184;Hospital CNES 7849184;355250;Suzano;SP;Sao Paulo;-23,5448;-46,3112;1140;0;1140;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
7852444;Hospital CNES 7852444;352240;Itapeva;SP;Sao Paulo;-23,9788;-48,8764;240;0;240;62;;2143;Grande Porte;Baixa/Media Complexidade;0,0
7853130;Hospital CNES 7853130;352220;Itapecerica da Serra;SP;Sao Paulo;-23,7161;-46,8572;816;0;816;07;;2054;Grande Porte;Baixa/Media Complexidade;0,0
7863594;Hospital CNES 7863594;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;204;0;204;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7864124;Hospital CNES 7864124;350750;Botucatu;SP;Sao Paulo;-22,8837;-48,4437;540;540;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7865317;Hospital CNES 7865317;353390;Olímpia;SP;Sao Paulo;-20,7366;-48,9106;12;0;12;20;;2062;Micro Porte;Baixa/Media Complexidade;0,0
7869088;Hospital CNES 7869088;355280;Taboão da Serra;SP;Sao Paulo;-23,6019;-46,7526;1296;0;1296;07;;2054;Grande Porte;Baixa/Media Complexidade;0,0
7885636;Hospital CNES 7885636;350290;Araçoiaba da Serra;SP;Sao Paulo;-23,5029;-47,6166;36;0;36;77;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
7886470;Hospital CNES 7886470;351110;Catanduva;SP;Sao Paulo;-21,1314;-48,977;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
7894260;Hospital CNES 7894260;351870;Guarujá;SP;Sao Paulo;-23,9888;-46,258;852;255;597;05;;3999;Grande Porte;Baixa/Media Complexidade;29,93
7899599;Hospital CNES 7899599;351840;Guaratinguetá;SP;Sao Paulo;-22,8075;-45,1938;156;0;156;05;;1015;Grande Porte;Baixa/Media Complexidade;0,0
7908121;Hospital CNES 7908121;350290;Araçoiaba da Serra;SP;Sao Paulo;-23,5029;-47,6166;720;0;720;62;;3999;Grande Porte;Baixa/Media Complexidade;0,0
7920288;Hospital CNES 7920288;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;360;0;360;36;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7932189;Hospital CNES 7932189;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;18;0;18;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
7940939;Hospital CNES 7940939;350840;Cabreúva;SP;Sao Paulo;-23,3053;-47,1362;588;0;588;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
7947984;Hospital CNES 7947984;350970;Campos do Jordão;SP;Sao Paulo;-22,7296;-45,5833;588;588;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
7951337;Hospital CNES 7951337;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;130;0;130;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
7965192;Hospital CNES 7965192;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;1968;24;1944;05;;2143;Grande Porte;Baixa/Media Complexidade;1,22
7979649;Hospital CNES 7979649;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;60;60;0;62;;1031;Medio Porte;Baixa/Media Complexidade;100,0
7980051;Hospital CNES 7980051;350390;Arujá;SP;Sao Paulo;-23,3965;-46,32;480;0;480;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
7992890;Hospital CNES 7992890;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1260;1068;192;05;;1031;Grande Porte;Baixa/Media Complexidade;84,76
8002428;Hospital CNES 8002428;351350;Cubatão;SP;Sao Paulo;-23,8911;-46,424;91;91;0;21;;1244;Medio Porte;Baixa/Media Complexidade;100,0
8005877;Hospital CNES 8005877;352430;Jaboticabal;SP;Sao Paulo;-21,252;-48,3252;1944;0;1944;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
9017976;Hospital CNES 9017976;351110;Catanduva;SP;Sao Paulo;-21,1314;-48,977;36;0;36;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
9039864;Hospital CNES 9039864;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;48;0;48;62;;3999;Pequeno Porte;Baixa/Media Complexidade;0,0
9061819;Hospital CNES 9061819;355700;Votorantim;SP;Sao Paulo;-23,5446;-47,4388;564;0;564;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9069712;Hospital CNES 9069712;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;28;0;28;20;;3999;Pequeno Porte;Baixa/Media Complexidade;0,0
9103147;Hospital CNES 9103147;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;204;0;204;62;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9131434;Hospital CNES 9131434;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1500;0;1500;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9149511;Hospital CNES 9149511;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;877;0;877;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9158510;Hospital CNES 9158510;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;156;0;156;62;;2240;Grande Porte;Baixa/Media Complexidade;0,0
9183477;Hospital CNES 9183477;352590;Jundiaí;SP;Sao Paulo;-23,1852;-46,8974;120;120;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
9188150;Hospital CNES 9188150;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;72;72;0;70;;1031;Medio Porte;Baixa/Media Complexidade;100,0
9194258;Hospital CNES 9194258;354880;São Caetano do Sul;SP;Sao Paulo;-23,6229;-46,5548;3204;0;3204;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
9206450;Hospital CNES 9206450;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;96;96;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
9206884;Hospital CNES 9206884;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;180;0;180;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9224424;Hospital CNES 9224424;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;96;96;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
9224815;Hospital CNES 9224815;350550;Barretos;SP;Sao Paulo;-20,5531;-48,5698;36;0;36;36;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
9232141;Hospital CNES 9232141;350190;Amparo;SP;Sao Paulo;-22,7088;-46,772;24;24;0;36;;1023;Pequeno Porte;Baixa/Media Complexidade;100,0
9241140;Hospital CNES 9241140;353930;Pirassununga;SP;Sao Paulo;-21,996;-47,4257;684;0;684;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9244123;Hospital CNES 9244123;352690;Limeira;SP;Sao Paulo;-22,566;-47,397;72;0;72;36;;2062;Medio Porte;Baixa/Media Complexidade;0,0
9255826;Hospital CNES 9255826;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;1176;0;1176;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
9266569;Hospital CNES 9266569;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;12;0;12;07;;2062;Micro Porte;Baixa/Media Complexidade;0,0
9267263;Hospital CNES 9267263;350320;Araraquara;SP;Sao Paulo;-21,7845;-48,178;276;276;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
9278990;Hospital CNES 9278990;352430;Jaboticabal;SP;Sao Paulo;-21,252;-48,3252;480;0;480;36;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9287671;Hospital CNES 9287671;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;175;0;175;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9295569;Hospital CNES 9295569;355645;Vargem Grande Paulista;SP;Sao Paulo;-23,5993;-47,022;240;16;224;78;;2240;Grande Porte;Baixa/Media Complexidade;6,67
9297715;Hospital CNES 9297715;353760;Peruíbe;SP;Sao Paulo;-24,312;-47,0012;216;216;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
9303685;Hospital CNES 9303685;352720;Lorena;SP;Sao Paulo;-22,7334;-45,1197;324;0;324;62;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9305513;Hospital CNES 9305513;350940;Cajuru;SP;Sao Paulo;-21,2749;-47,303;804;0;804;36;;2240;Grande Porte;Baixa/Media Complexidade;0,0
9314687;Hospital CNES 9314687;355370;Taquaritinga;SP;Sao Paulo;-21,4049;-48,5103;24;24;0;36;;1023;Pequeno Porte;Baixa/Media Complexidade;100,0
9314903;Hospital CNES 9314903;350280;Araçatuba;SP;Sao Paulo;-21,2076;-50,4401;60;60;0;70;;1244;Medio Porte;Baixa/Media Complexidade;100,0
9329080;Hospital CNES 9329080;351430;Dourado;SP;Sao Paulo;-22,1044;-48,3178;162;162;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
9330070;Hospital CNES 9330070;355240;Sumaré;SP;Sao Paulo;-22,8204;-47,2728;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
9335951;Hospital CNES 9335951;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;576;0;576;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9344462;Hospital CNES 9344462;351840;Guaratinguetá;SP;Sao Paulo;-22,8075;-45,1938;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
9345949;Hospital CNES 9345949;352340;Itatiba;SP;Sao Paulo;-23,0035;-46,8464;12;12;0;62;;2062;Micro Porte;Baixa/Media Complexidade;100,0
9353720;Hospital CNES 9353720;351110;Catanduva;SP;Sao Paulo;-21,1314;-48,977;24;0;24;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
9363165;Hospital CNES 9363165;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;240;120;120;70;;1031;Grande Porte;Baixa/Media Complexidade;50,0
9373306;Hospital CNES 9373306;351870;Guarujá;SP;Sao Paulo;-23,9888;-46,258;1344;0;1344;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
9377255;Hospital CNES 9377255;352900;Marília;SP;Sao Paulo;-22,2171;-49,9501;852;492;360;05;;3999;Grande Porte;Baixa/Media Complexidade;57,75
9392645;Hospital CNES 9392645;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;12;0;12;05;;2062;Micro Porte;Baixa/Media Complexidade;0,0
9393277;Hospital CNES 9393277;350290;Araçoiaba da Serra;SP;Sao Paulo;-23,5029;-47,6166;720;0;720;62;;3999;Grande Porte;Baixa/Media Complexidade;0,0
9409246;Hospital CNES 9409246;355700;Votorantim;SP;Sao Paulo;-23,5446;-47,4388;360;0;360;36;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9411801;Hospital CNES 9411801;352220;Itapecerica da Serra;SP;Sao Paulo;-23,7161;-46,8572;576;0;576;36;;3999;Grande Porte;Baixa/Media Complexidade;0,0
9413634;Hospital CNES 9413634;355660;Vera Cruz;SP;Sao Paulo;-22,2183;-49,8207;432;0;432;36;;3999;Grande Porte;Baixa/Media Complexidade;0,0
9421521;Hospital CNES 9421521;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;12;0;12;62;;2062;Micro Porte;Baixa/Media Complexidade;0,0
9425802;Hospital CNES 9425802;353870;Piracicaba;SP;Sao Paulo;-22,7338;-47,6476;1548;1548;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
9438890;Hospital CNES 9438890;353020;Mirante do Paranapanema;SP;Sao Paulo;-22,2904;-51,9084;276;276;0;20;;1244;Grande Porte;Baixa/Media Complexidade;100,0
9452354;Hospital CNES 9452354;352520;Jarinu;SP;Sao Paulo;-23,1039;-46,728;144;0;144;05;;2062;Medio Porte;Baixa/Media Complexidade;0,0
9462023;Hospital CNES 9462023;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;48;48;0;36;;3069;Pequeno Porte;Baixa/Media Complexidade;100,0
9465464;Hospital CNES 9465464;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3444;2784;660;05;;1031;Grande Porte;Baixa/Media Complexidade;80,84
9477373;Hospital CNES 9477373;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;1056;0;1056;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
9485023;Hospital CNES 9485023;352680;Lençóis Paulista;SP;Sao Paulo;-22,6027;-48,8037;1020;0;1020;36;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9488227;Hospital CNES 9488227;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1467;0;1467;07;;2054;Grande Porte;Baixa/Media Complexidade;0,0
9490604;Hospital CNES 9490604;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3972;0;3972;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9491112;Hospital CNES 9491112;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;3120;2448;672;05;;1023;Grande Porte;Baixa/Media Complexidade;78,46
9491252;Hospital CNES 9491252;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;1944;1854;90;05;;1023;Grande Porte;Baixa/Media Complexidade;95,37
9500138;Hospital CNES 9500138;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;192;0;192;07;;3069;Grande Porte;Baixa/Media Complexidade;0,0
9502254;Hospital CNES 9502254;354980;São José do Rio Preto;SP;Sao Paulo;-20,8113;-49,3758;132;0;132;07;;2062;Medio Porte;Baixa/Media Complexidade;0,0
9514813;Hospital CNES 9514813;355060;São Roque;SP;Sao Paulo;-23,5226;-47,1357;1440;0;1440;83;;3999;Grande Porte;Baixa/Media Complexidade;0,0
9536248;Hospital CNES 9536248;352310;Itaquaquecetuba;SP;Sao Paulo;-23,4835;-46,3457;48;48;0;20;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
9549846;Hospital CNES 9549846;350760;Bragança Paulista;SP;Sao Paulo;-22,9527;-46,5419;600;0;600;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
9554157;Hospital CNES 9554157;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;5628;0;5628;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
9556095;Hospital CNES 9556095;354260;Registro;SP;Sao Paulo;-24,4979;-47,8449;1782;1662;120;05;;1023;Grande Porte;Baixa/Media Complexidade;93,27
9567674;Hospital CNES 9567674;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;12;12;0;36;;3999;Micro Porte;Baixa/Media Complexidade;100,0
9580743;Hospital CNES 9580743;355100;São Vicente;SP;Sao Paulo;-23,9574;-46,3883;120;120;0;62;;1023;Medio Porte;Baixa/Media Complexidade;100,0
9584633;Hospital CNES 9584633;352220;Itapecerica da Serra;SP;Sao Paulo;-23,7161;-46,8572;960;0;960;07;;2054;Grande Porte;Baixa/Media Complexidade;0,0
9609474;Hospital CNES 9609474;355250;Suzano;SP;Sao Paulo;-23,5448;-46,3112;60;60;0;20;;1244;Medio Porte;Baixa/Media Complexidade;100,0
9616616;Hospital CNES 9616616;351300;Cotia;SP;Sao Paulo;-23,6022;-46,919;600;0;600;07;;2062;Grande Porte;Baixa/Media Complexidade;0,0
